1333462876	232.160.236.49	10.236.213.76
1333462876	15.117.211.17	171.137.198.31
1333462876	152.70.197.76	15.117.211.17
1333462876	232.160.236.49	169.205.36.8
1333462876	185.222.127.117	169.205.36.8
1333462876	63.15.222.10	10.236.213.76
1333462876	183.206.239.94	175.31.193.20
1333462876	10.236.213.76	60.67.159.30
1333462876	169.205.36.8	15.117.211.17
1333462876	175.31.193.20	124.141.163.118
1333462876	201.210.60.17	171.137.198.31
1333462876	237.138.224.101	60.67.159.30
1333462876	237.138.224.101	185.222.127.117
1333462876	232.160.236.49	183.206.239.94
1333462876	171.137.198.31	70.139.33.91
1333462876	171.137.198.31	169.227.145.64
1333462876	181.8.226.14	183.206.239.94
1333462876	175.31.193.20	1.27.47.96
1333462876	10.236.213.76	201.210.60.17
1333462876	237.138.224.101	169.227.145.64
1333462876	70.139.33.91	183.206.239.94
1333462876	1.27.47.96	232.160.236.49
1333462876	70.139.33.91	201.210.60.17
1333462876	7.244.129.105	185.222.127.117
1333462876	42.191.206.14	237.138.224.101
1333462876	232.160.236.49	69.195.117.114
1333462876	124.141.163.118	7.244.129.105
1333462876	63.15.222.10	60.67.159.30
1333462876	15.117.211.17	124.141.163.118
1333462876	169.205.36.8	70.139.33.91
1333462876	137.92.116.88	250.81.34.31
1333462876	250.81.34.31	42.191.206.14
1333462876	1.27.47.96	183.206.239.94
1333462876	185.222.127.117	60.67.159.30
1333462876	60.67.159.30	169.227.145.64
1333462876	42.191.206.14	232.160.236.49
1333462876	181.8.226.14	171.137.198.31
1333462876	169.227.145.64	175.31.193.20
1333462876	15.117.211.17	152.70.197.76
1333462876	60.67.159.30	181.8.226.14
1333462876	7.244.129.105	175.31.193.20
1333462876	7.244.129.105	201.245.68.87
1333462876	137.92.116.88	7.244.129.105
1333462876	42.191.206.14	181.8.226.14
1333462876	237.138.224.101	70.139.33.91
1333462876	152.70.197.76	183.206.239.94
1333462876	70.139.33.91	124.141.163.118
1333462876	169.227.145.64	74.112.55.8
1333462876	152.70.197.76	169.205.36.8
1333462876	181.8.226.14	15.117.211.17
1333462876	124.141.163.118	124.141.163.118
1333462876	152.70.197.76	70.139.33.91
1333462876	171.137.198.31	201.245.68.87
1333462876	201.210.60.17	181.8.226.14
1333462876	1.27.47.96	250.81.34.31
1333462876	201.245.68.87	232.160.236.49
1333462876	181.8.226.14	63.15.222.10
1333462876	7.244.129.105	124.141.163.118
1333462876	171.137.198.31	169.205.36.8
1333462876	63.15.222.10	237.138.224.101
1333462876	60.67.159.30	10.236.213.76
1333462876	69.195.117.114	201.245.68.87
1333462876	185.222.127.117	232.160.236.49
1333462876	237.138.224.101	250.81.34.31
1333462876	42.191.206.14	7.244.129.105
1333462876	175.31.193.20	169.205.36.8
1333462876	152.70.197.76	74.112.55.8
1333462876	169.227.145.64	15.117.211.17
1333462876	201.245.68.87	60.67.159.30
1333462876	7.244.129.105	152.70.197.76
1333462876	169.227.145.64	60.67.159.30
1333462876	201.210.60.17	171.137.198.31
1333462876	10.236.213.76	232.160.236.49
1333462876	175.31.193.20	152.70.197.76
1333462876	250.81.34.31	69.195.117.114
1333462876	10.236.213.76	42.191.206.14
1333462876	74.112.55.8	69.195.117.114
1333462876	124.141.163.118	42.191.206.14
1333462876	185.222.127.117	183.206.239.94
1333462876	183.206.239.94	250.81.34.31
1333462876	183.206.239.94	60.67.159.30
1333462876	171.137.198.31	60.67.159.30
1333462876	74.112.55.8	124.141.163.118
1333462876	124.141.163.118	74.112.55.8
1333462876	15.117.211.17	137.92.116.88
1333462876	1.27.47.96	60.67.159.30
1333462876	169.227.145.64	169.227.145.64
1333462876	250.81.34.31	74.112.55.8
1333462876	152.70.197.76	201.210.60.17
1333462876	201.210.60.17	181.8.226.14
1333462876	201.210.60.17	124.141.163.118
1333462876	7.244.129.105	63.15.222.10
1333462876	201.210.60.17	250.81.34.31
1333462876	169.227.145.64	1.27.47.96
1333462876	169.227.145.64	185.222.127.117
1333462876	74.112.55.8	7.244.129.105
1333462876	175.31.193.20	7.244.129.105
1333462876	181.8.226.14	175.31.193.20
1333462876	250.81.34.31	201.210.60.17
1333462876	181.8.226.14	169.227.145.64
1333462876	124.141.163.118	201.210.60.17
1333462876	183.206.239.94	250.81.34.31
1333462876	237.138.224.101	232.160.236.49
1333462876	169.205.36.8	185.222.127.117
1333462876	69.195.117.114	185.222.127.117
1333462876	69.195.117.114	137.92.116.88
1333462876	169.227.145.64	201.210.60.17
1333462876	70.139.33.91	183.206.239.94
1333462876	152.70.197.76	70.139.33.91
1333462876	175.31.193.20	137.92.116.88
1333462876	42.191.206.14	124.141.163.118
1333462876	137.92.116.88	237.138.224.101
1333462876	70.139.33.91	152.70.197.76
1333462876	183.206.239.94	183.206.239.94
1333462876	181.8.226.14	74.112.55.8
1333462876	137.92.116.88	10.236.213.76
1333462876	124.141.163.118	10.236.213.76
1333462876	183.206.239.94	232.160.236.49
1333462876	137.92.116.88	237.138.224.101
1333462876	137.92.116.88	250.81.34.31
1333462876	171.137.198.31	152.70.197.76
1333462876	1.27.47.96	152.70.197.76
1333462876	74.112.55.8	201.245.68.87
1333462876	237.138.224.101	70.139.33.91
1333462876	175.31.193.20	137.92.116.88
1333462876	42.191.206.14	201.210.60.17
1333462876	10.236.213.76	69.195.117.114
1333462876	169.227.145.64	237.138.224.101
1333462876	185.222.127.117	237.138.224.101
1333462876	171.137.198.31	74.112.55.8
1333462876	181.8.226.14	69.195.117.114
1333462876	15.117.211.17	169.205.36.8
1333462876	171.137.198.31	185.222.127.117
1333462876	1.27.47.96	201.210.60.17
1333462876	171.137.198.31	183.206.239.94
1333462876	42.191.206.14	185.222.127.117
1333462876	250.81.34.31	69.195.117.114
1333462876	42.191.206.14	74.112.55.8
1333462876	10.236.213.76	152.70.197.76
1333462876	60.67.159.30	1.27.47.96
1333462876	137.92.116.88	169.227.145.64
1333462876	69.195.117.114	1.27.47.96
1333462876	185.222.127.117	201.245.68.87
1333462876	232.160.236.49	7.244.129.105
1333462876	74.112.55.8	42.191.206.14
1333462876	183.206.239.94	70.139.33.91
1333462876	152.70.197.76	69.195.117.114
1333462876	137.92.116.88	10.236.213.76
1333462876	7.244.129.105	232.160.236.49
1333462876	7.244.129.105	183.206.239.94
1333462876	1.27.47.96	169.227.145.64
1333462876	7.244.129.105	42.191.206.14
1333462876	124.141.163.118	137.92.116.88
1333462876	70.139.33.91	232.160.236.49
1333462876	69.195.117.114	1.27.47.96
1333462876	1.27.47.96	201.210.60.17
1333462876	169.227.145.64	171.137.198.31
1333462876	232.160.236.49	15.117.211.17
1333462876	42.191.206.14	124.141.163.118
1333462876	181.8.226.14	171.137.198.31
1333462876	70.139.33.91	201.245.68.87
1333462876	7.244.129.105	183.206.239.94
1333462876	171.137.198.31	232.160.236.49
1333462876	183.206.239.94	124.141.163.118
1333462876	70.139.33.91	250.81.34.31
1333462876	171.137.198.31	7.244.129.105
1333462876	10.236.213.76	250.81.34.31
1333462876	137.92.116.88	169.227.145.64
1333462876	152.70.197.76	7.244.129.105
1333462876	74.112.55.8	60.67.159.30
1333462876	137.92.116.88	237.138.224.101
1333462876	201.245.68.87	171.137.198.31
1333462876	15.117.211.17	1.27.47.96
1333462876	137.92.116.88	152.70.197.76
1333462876	185.222.127.117	10.236.213.76
1333462876	183.206.239.94	250.81.34.31
1333462876	60.67.159.30	63.15.222.10
1333462876	183.206.239.94	69.195.117.114
1333462877	74.112.55.8	181.8.226.14
1333462877	137.92.116.88	185.222.127.117
1333462877	237.138.224.101	185.222.127.117
1333462877	250.81.34.31	63.15.222.10
1333462877	152.70.197.76	183.206.239.94
1333462877	15.117.211.17	169.227.145.64
1333462877	152.70.197.76	201.245.68.87
1333462877	70.139.33.91	70.139.33.91
1333462877	137.92.116.88	7.244.129.105
1333462877	15.117.211.17	250.81.34.31
1333462877	10.236.213.76	137.92.116.88
1333462877	201.210.60.17	171.137.198.31
1333462877	175.31.193.20	74.112.55.8
1333462877	250.81.34.31	137.92.116.88
1333462877	137.92.116.88	171.137.198.31
1333462877	69.195.117.114	60.67.159.30
1333462877	237.138.224.101	185.222.127.117
1333462877	42.191.206.14	74.112.55.8
1333462877	1.27.47.96	69.195.117.114
1333462877	60.67.159.30	183.206.239.94
1333462877	201.245.68.87	15.117.211.17
1333462877	1.27.47.96	171.137.198.31
1333462877	185.222.127.117	201.210.60.17
1333462877	201.210.60.17	185.222.127.117
1333462877	185.222.127.117	232.160.236.49
1333462877	42.191.206.14	1.27.47.96
1333462877	181.8.226.14	74.112.55.8
1333462877	201.245.68.87	10.236.213.76
1333462877	152.70.197.76	185.222.127.117
1333462877	201.245.68.87	169.205.36.8
1333462877	137.92.116.88	1.27.47.96
1333462877	63.15.222.10	70.139.33.91
1333462877	69.195.117.114	42.191.206.14
1333462877	70.139.33.91	74.112.55.8
1333462877	169.205.36.8	201.210.60.17
1333462877	232.160.236.49	74.112.55.8
1333462877	42.191.206.14	185.222.127.117
1333462877	152.70.197.76	124.141.163.118
1333462877	70.139.33.91	169.205.36.8
1333462877	152.70.197.76	1.27.47.96
1333462877	69.195.117.114	1.27.47.96
1333462877	237.138.224.101	169.227.145.64
1333462877	42.191.206.14	74.112.55.8
1333462877	237.138.224.101	169.205.36.8
1333462877	152.70.197.76	237.138.224.101
1333462877	201.210.60.17	152.70.197.76
1333462877	201.210.60.17	74.112.55.8
1333462877	69.195.117.114	63.15.222.10
1333462877	74.112.55.8	169.227.145.64
1333462877	137.92.116.88	169.227.145.64
1333462877	171.137.198.31	69.195.117.114
1333462877	185.222.127.117	201.245.68.87
1333462877	181.8.226.14	181.8.226.14
1333462877	169.227.145.64	250.81.34.31
1333462877	74.112.55.8	232.160.236.49
1333462877	60.67.159.30	232.160.236.49
1333462877	42.191.206.14	250.81.34.31
1333462877	70.139.33.91	171.137.198.31
1333462877	74.112.55.8	63.15.222.10
1333462877	63.15.222.10	63.15.222.10
1333462877	137.92.116.88	175.31.193.20
1333462877	232.160.236.49	10.236.213.76
1333462877	183.206.239.94	1.27.47.96
1333462877	181.8.226.14	137.92.116.88
1333462877	74.112.55.8	74.112.55.8
1333462877	137.92.116.88	137.92.116.88
1333462877	250.81.34.31	42.191.206.14
1333462877	7.244.129.105	183.206.239.94
1333462877	201.245.68.87	7.244.129.105
1333462877	152.70.197.76	201.245.68.87
1333462877	63.15.222.10	185.222.127.117
1333462877	1.27.47.96	181.8.226.14
1333462877	181.8.226.14	74.112.55.8
1333462877	201.245.68.87	7.244.129.105
1333462877	15.117.211.17	152.70.197.76
1333462877	42.191.206.14	152.70.197.76
1333462877	232.160.236.49	232.160.236.49
1333462877	169.205.36.8	137.92.116.88
1333462877	1.27.47.96	60.67.159.30
1333462877	201.245.68.87	185.222.127.117
1333462877	10.236.213.76	1.27.47.96
1333462877	171.137.198.31	60.67.159.30
1333462877	70.139.33.91	1.27.47.96
1333462877	232.160.236.49	250.81.34.31
1333462877	169.205.36.8	42.191.206.14
1333462877	69.195.117.114	70.139.33.91
1333462877	69.195.117.114	63.15.222.10
1333462877	10.236.213.76	232.160.236.49
1333462877	169.205.36.8	124.141.163.118
1333462877	69.195.117.114	201.210.60.17
1333462877	201.210.60.17	70.139.33.91
1333462877	42.191.206.14	60.67.159.30
1333462877	152.70.197.76	237.138.224.101
1333462877	1.27.47.96	152.70.197.76
1333462877	169.205.36.8	181.8.226.14
1333462877	60.67.159.30	7.244.129.105
1333462877	171.137.198.31	10.236.213.76
1333462877	201.245.68.87	7.244.129.105
1333462877	232.160.236.49	201.245.68.87
1333462877	137.92.116.88	201.210.60.17
1333462877	201.210.60.17	201.210.60.17
1333462877	171.137.198.31	74.112.55.8
1333462877	7.244.129.105	63.15.222.10
1333462877	1.27.47.96	169.227.145.64
1333462877	1.27.47.96	69.195.117.114
1333462877	63.15.222.10	171.137.198.31
1333462877	124.141.163.118	15.117.211.17
1333462877	15.117.211.17	250.81.34.31
1333462877	10.236.213.76	169.227.145.64
1333462877	137.92.116.88	201.210.60.17
1333462877	124.141.163.118	169.227.145.64
1333462877	74.112.55.8	137.92.116.88
1333462877	183.206.239.94	42.191.206.14
1333462877	124.141.163.118	124.141.163.118
1333462877	237.138.224.101	169.205.36.8
1333462877	15.117.211.17	42.191.206.14
1333462877	7.244.129.105	15.117.211.17
1333462877	169.227.145.64	250.81.34.31
1333462877	169.227.145.64	63.15.222.10
1333462877	70.139.33.91	69.195.117.114
1333462877	237.138.224.101	250.81.34.31
1333462877	183.206.239.94	137.92.116.88
1333462877	175.31.193.20	175.31.193.20
1333462877	69.195.117.114	74.112.55.8
1333462877	185.222.127.117	1.27.47.96
1333462877	169.205.36.8	185.222.127.117
1333462877	70.139.33.91	181.8.226.14
1333462877	181.8.226.14	63.15.222.10
1333462877	175.31.193.20	63.15.222.10
1333462877	175.31.193.20	169.227.145.64
1333462877	175.31.193.20	237.138.224.101
1333462877	169.205.36.8	232.160.236.49
1333462877	69.195.117.114	185.222.127.117
1333462877	70.139.33.91	152.70.197.76
1333462877	250.81.34.31	7.244.129.105
1333462877	250.81.34.31	70.139.33.91
1333462877	1.27.47.96	7.244.129.105
1333462877	169.227.145.64	185.222.127.117
1333462877	201.245.68.87	10.236.213.76
1333462877	201.245.68.87	70.139.33.91
1333462877	137.92.116.88	171.137.198.31
1333462877	1.27.47.96	181.8.226.14
1333462877	60.67.159.30	42.191.206.14
1333462877	185.222.127.117	169.205.36.8
1333462877	152.70.197.76	70.139.33.91
1333462877	175.31.193.20	69.195.117.114
1333462877	1.27.47.96	181.8.226.14
1333462877	201.245.68.87	181.8.226.14
1333462877	1.27.47.96	171.137.198.31
1333462877	181.8.226.14	232.160.236.49
1333462877	232.160.236.49	232.160.236.49
1333462877	74.112.55.8	124.141.163.118
1333462877	70.139.33.91	169.227.145.64
1333462877	70.139.33.91	185.222.127.117
1333462877	185.222.127.117	7.244.129.105
1333462877	201.210.60.17	250.81.34.31
1333462877	169.205.36.8	237.138.224.101
1333462877	70.139.33.91	175.31.193.20
1333462877	169.227.145.64	171.137.198.31
1333462877	201.210.60.17	183.206.239.94
1333462877	15.117.211.17	201.245.68.87
1333462877	232.160.236.49	201.210.60.17
1333462877	74.112.55.8	10.236.213.76
1333462877	60.67.159.30	232.160.236.49
1333462877	183.206.239.94	183.206.239.94
1333462877	124.141.163.118	181.8.226.14
1333462877	1.27.47.96	237.138.224.101
1333462877	250.81.34.31	63.15.222.10
1333462877	42.191.206.14	69.195.117.114
1333462877	175.31.193.20	124.141.163.118
1333462877	237.138.224.101	181.8.226.14
1333462877	69.195.117.114	10.236.213.76
1333462877	42.191.206.14	183.206.239.94
1333462877	60.67.159.30	1.27.47.96
1333462877	7.244.129.105	152.70.197.76
1333462877	171.137.198.31	124.141.163.118
1333462877	15.117.211.17	169.205.36.8
1333462877	169.205.36.8	70.139.33.91
1333462877	201.245.68.87	183.206.239.94
1333462877	175.31.193.20	69.195.117.114
1333462877	60.67.159.30	201.245.68.87
1333462877	70.139.33.91	152.70.197.76
1333462877	201.210.60.17	74.112.55.8
1333462877	201.210.60.17	169.227.145.64
1333462877	237.138.224.101	185.222.127.117
1333462877	183.206.239.94	237.138.224.101
1333462877	169.227.145.64	124.141.163.118
1333462877	124.141.163.118	250.81.34.31
1333462877	1.27.47.96	69.195.117.114
1333462877	185.222.127.117	124.141.163.118
1333462877	1.27.47.96	152.70.197.76
1333462877	69.195.117.114	10.236.213.76
1333462877	42.191.206.14	70.139.33.91
1333462877	60.67.159.30	70.139.33.91
1333462877	70.139.33.91	63.15.222.10
1333462877	15.117.211.17	74.112.55.8
1333462877	181.8.226.14	237.138.224.101
1333462878	10.236.213.76	10.236.213.76
1333462878	201.210.60.17	250.81.34.31
1333462878	42.191.206.14	169.205.36.8
1333462878	175.31.193.20	201.210.60.17
1333462878	232.160.236.49	63.15.222.10
1333462878	15.117.211.17	60.67.159.30
1333462878	232.160.236.49	124.141.163.118
1333462878	69.195.117.114	181.8.226.14
1333462878	60.67.159.30	201.210.60.17
1333462878	232.160.236.49	183.206.239.94
1333462878	201.245.68.87	152.70.197.76
1333462878	7.244.129.105	171.137.198.31
1333462878	232.160.236.49	124.141.163.118
1333462878	152.70.197.76	7.244.129.105
1333462878	124.141.163.118	137.92.116.88
1333462878	237.138.224.101	15.117.211.17
1333462878	74.112.55.8	124.141.163.118
1333462878	175.31.193.20	250.81.34.31
1333462878	201.210.60.17	63.15.222.10
1333462878	74.112.55.8	70.139.33.91
1333462878	175.31.193.20	7.244.129.105
1333462878	232.160.236.49	152.70.197.76
1333462878	7.244.129.105	7.244.129.105
1333462878	10.236.213.76	7.244.129.105
1333462878	201.210.60.17	70.139.33.91
1333462878	250.81.34.31	63.15.222.10
1333462878	70.139.33.91	60.67.159.30
1333462878	42.191.206.14	201.245.68.87
1333462878	175.31.193.20	201.245.68.87
1333462878	15.117.211.17	201.210.60.17
1333462878	201.245.68.87	169.227.145.64
1333462878	7.244.129.105	60.67.159.30
1333462878	169.205.36.8	175.31.193.20
1333462878	169.205.36.8	1.27.47.96
1333462878	70.139.33.91	171.137.198.31
1333462878	169.205.36.8	237.138.224.101
1333462878	232.160.236.49	63.15.222.10
1333462878	183.206.239.94	185.222.127.117
1333462878	124.141.163.118	10.236.213.76
1333462878	70.139.33.91	250.81.34.31
1333462878	171.137.198.31	69.195.117.114
1333462878	250.81.34.31	10.236.213.76
1333462878	181.8.226.14	137.92.116.88
1333462878	69.195.117.114	63.15.222.10
1333462878	1.27.47.96	137.92.116.88
1333462878	183.206.239.94	169.205.36.8
1333462878	60.67.159.30	15.117.211.17
1333462878	171.137.198.31	171.137.198.31
1333462878	70.139.33.91	169.205.36.8
1333462878	74.112.55.8	201.210.60.17
1333462878	201.210.60.17	152.70.197.76
1333462878	10.236.213.76	7.244.129.105
1333462878	201.210.60.17	185.222.127.117
1333462878	7.244.129.105	152.70.197.76
1333462878	70.139.33.91	10.236.213.76
1333462878	201.210.60.17	15.117.211.17
1333462878	60.67.159.30	232.160.236.49
1333462878	7.244.129.105	237.138.224.101
1333462878	137.92.116.88	181.8.226.14
1333462878	169.205.36.8	250.81.34.31
1333462878	137.92.116.88	185.222.127.117
1333462878	201.210.60.17	69.195.117.114
1333462878	171.137.198.31	63.15.222.10
1333462878	201.245.68.87	70.139.33.91
1333462878	10.236.213.76	185.222.127.117
1333462878	60.67.159.30	250.81.34.31
1333462878	152.70.197.76	169.205.36.8
1333462878	171.137.198.31	60.67.159.30
1333462878	171.137.198.31	201.245.68.87
